delivery_date,vehicle_registration_number,product_name,product_item_name,quantity,weight
2026-01-02,KCQ 723Y,Softcare Diapers Gold - Low Count,12 packets x 8pcs - Large - Bale,1.0,3.5
2026-01-02,KCR 385a,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,1.0,0.5
2026-01-02,KDH 265A,Sta-Soft,Lavender Dream 20ml x 24pcs,2.0,0.96
2026-01-02,KBS 871Z,Rosy Jumbo Printed Tissue - Pink,1 bale x 12pcs,1.0,3.0
2026-01-02,KCQ 723Y,Kensalt,1kg x 20pcs,1.0,20.0
2026-01-02,KDL 256f,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-01-02,KBT 141D,Mount Kenya Milk,ESL 18pcs x 500ml,4.0,36.0
2026-01-02,KCR 380A,Minute Maid Tropical Juice,400ml x 12pcs,4.0,19.2
2026-01-02,KBS 419T,Softcare Diapers Gold - High Count,XL - 1 packet x 36 pcs,4.0,5.68
2026-01-02,kcr 384a,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,2.0,20.0
2026-01-02,KCR 385a,Coca-Cola,350ml x 12pcs,3.0,12.6
2026-01-02,KBS 871Z,Dasani Water,500ml x 12pcs,1.0,6.0
2026-01-02,KAY 414M,Wrigley's P.K Chewing Gum,Menthol 1pkt x 50pcs,4.0,1.12
2026-01-02,KCR 382A,Red Bull Energy Drink,250ml x 4pcs,1.0,1.0
2026-01-02,KCR 380A,Toilex Poa White Tissue,40 x 1 pc (Wrapped),1.0,3.8
2026-01-02,KBT 141D,Sumo Premium Candles,12 Packets X 8Pcs,1.0,2.88
2026-01-02,KCE 477L,Toilex Tissue,40 x 1 pc (Wrapped),2.0,7.6
2026-01-02,KAY 414M,Ribena Blackcurrant,250ml x 12 packets,1.0,3.56
2026-01-02,KCQ 720Y,Downy Pouch Lavender Calm,20ml x 60pcs,1.0,1.2
2026-01-02,KCR 382A,Bic Cristal Medium Blue Pen,1 Packet x 25pcs,2.0,0.32
2026-01-02,KBS 016T,Coca-Cola,2L x 6pcs,2.0,24.0
2026-01-02,kcr 384a,Softcare Diapers Gold - Low Count,12 packets x 8pcs - Large - Bale,1.0,3.5
2026-01-02,KBS 419T,Ariel Fresh Floral Clean,200gm X 1 Pc,6.0,1.2000000000000002
2026-01-02,KDH 265A,Minute Maid Apple Juice,400ml x 12pcs,1.0,4.8
2026-01-02,KCL 309P,Colgate Charcoal,35g x 12pcs,1.0,0.42
2026-01-02,KBT 141D,Sunveat Family Kumi Original,33+ 3g x 48pcs,1.0,1.5
2026-01-02,KDH 265A,Velvex Cling Film,30cm x 15m x 12pc,1.0,0.1
2026-01-02,kcr 384a,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,1.0,2.4
2026-01-02,KDH 265A,Postman Cooking Oil,20 Litre Jerrycan,7.0,140.0
2026-01-02,KDD 288Y,Minute Maid Apple Juice,400ml x 12pcs,1.0,4.8
2026-01-02,Kbn 692W,Nutrameal Sugar ,250g x 40 packets,2.0,20.0
2026-01-02,KCL 309P,Minute Maid Mango Juice,1L x 12pcs,3.0,36.0
2026-01-02,kcr 384a,Dawn Jumbo Tissue,1 bale x 12pcs,2.0,7.6
2026-01-02,kcr 384a,Colgate Regular,15g x 24pcs,1.0,0.36
2026-01-02,kcr 384a,Bic Cristal Medium Blue Pen,1 Packet x 25pcs,2.0,0.32
2026-01-02,KAY 414M,Fahari ya Kenya,50g x 10 pcs,6.0,3.0
2026-01-02,KAY 414M,Dasani Water,1L x 12pcs,6.0,72.0
2026-01-02,KCL 309P,Tam Tam Tomato Paste,50g x 25 sachets,1.0,1.25
2026-01-02,KCR 383A,Safisha Steelwool,15g x 30 pcs x 1 outer,1.0,0.45
2026-01-02,KCR 385a,Ariel Lavender,500gm X 1 Pc,2.0,1.0
2026-01-02,KBS 419T,Nuvita Nice Biscuits,30 packets x 10pcs,0.0,0.0
2026-01-02,KDL 256f,Sokoni Steelwool,75g - 12 pieces x 1 outer,1.0,0.9
2026-01-02,KDL 256f,Jellypop Ready to Eat Jelly,Blackcurrant 30g x 24cups,1.0,0.9
2026-01-02,KDH 265A,Doffi Washing Detergent - Pink,10kg x 1 pc,1.0,10.0
2026-01-02,KCX 077s,Toilex Tissue,40 x 1 pc (Wrapped),1.0,3.8
2026-01-02,KBS 016T,SunVeat Ginger Nuts Biscuits,60 x 3pcs,1.0,1.2
2026-01-02,KBS 016T,Sossi Classic Chunks,70g x 12 packets,1.0,0.84
2026-01-02,KCR 385a,Fanta Blackcurrant,2L x 6pcs,2.0,24.0
2026-01-02,KBS 871Z,Softcare Cotton Sanitary Pads - Purple Maxi Thick,6 packets x 8pcs + 2 liners free,5.0,3.6
2026-01-02,KCG 013L,Indomie Noodles Beef,70g x 5 in 1 pack carton,1.0,3.1
2026-01-02,KBS 419T,Rhino Kubwa Matchbox,10 x 10 x 1 Outer,4.0,3.2
2026-01-02,KCU 273E,Velvex Aluminium Kitchen Foil,30cm × 5m x 12pc,1.0,0.1
2026-01-02,KCQ 723Y,Nuvita Strawberry Cream Biscuits ,60 x 2pcs,0.0,0.0
2026-01-02,KCQ 723Y,Colgate Regular,15g x 24pcs,1.0,0.36
2026-01-02,KCR 382A,Narumoro Whole Milk,Esl 500ml x 12pcs,0.0,0.0
2026-01-02,KBS 016T,Menengai Cream,1kg x 10 bars,2.0,20.0
2026-01-02,KCY 042Y,Brown Plain Paper Bag,1kg x 50pcs,5.0,2.0
2026-01-02,KCR 380A,Dasani Water,1L x 12pcs,1.0,12.0
2026-01-02,KCU 273E,"Royco Mchuzi Mix - Tomato, Ginger & Garlic Flavour",10g x 24 sachets (2 strips),4.0,0.96
2026-01-02,Kbn 692W,Onga Mchuzi Mix Beef,7g x 12 sachets	,1.0,0.084
2026-01-02,KCY 042Y,Excel Pure Glucose,50G X 12pcs,1.0,1.0
2026-01-02,KDD 288Y,Ndume BarSoap,1kg x 10 bars,0.0,0.0
2026-01-02,KCR 385a,Kensalt,200gm x 30,3.0,18.0
2026-01-02,KAY 414M,Imperial Leather Timeless Classic Bathing Soap,150g x 6pcs,1.0,0.9
2026-01-02,KCG 013L,Indomie Noodles Beef,Jumbo 120g x 20 Carton,1.0,2.4
2026-01-02,KDH 265A,Mount Kenya Milk,ESL 21pcs x 200ml,3.0,12.6
2026-01-02,KCR 382A,Minute Maid Tropical Juice,400ml x 12pcs,1.0,4.8
2026-01-02,KAY 414M,Master Chef Wheat Flour,2kg x 12 packets,2.0,48.0
2026-01-02,Kbn 692W,Coca-Cola,2L x 6pcs,3.0,36.0
2026-01-02,KBS 871Z,Action Tablets,1 Packet x 100pcs,1.0,1.0
2026-01-02,kcr 384a,Ajab Home Baking Flour,500g x 24pcs,2.0,24.0
2026-01-02,KDL 256f,Nuvita Lemon Cream Biscuits,60 x 2pcs,2.0,2.76
2026-01-02,KCX 077s,Gofrut Apple Juice,1L x 6pcs,1.0,6.0
2026-01-02,KDD 288Y,ENO Lemon,1 packet x 24 pcs,0.0,0.0
2026-01-02,kcr 384a,Twiga Fortified Vegetable Cooking Oil,20 Litre Jerrycan,2.0,40.0
2026-01-02,KCX 077s,Classic Lily Fresh Detergent Powder,50gm X 12 pcs (1 strip),1.0,0.6
2026-01-02,KCG 013L,Raha Drinking Chocolate,6 x 24 x 8gms,1.0,1.0
2026-01-02,KBT 141D,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,1.0,0.5
2026-01-02,kcr 384a,WOW Sugared,8g x 10 packets x 6 strips,1.0,1.0
2026-01-02,KCQ 720Y,Fahari ya Kenya,15g x 20pcs,4.0,1.2
2026-01-02,KCQ 723Y,Narumoro Whole Milk,Esl 500ml x 12pcs,0.0,0.0
2026-01-02,KCR 378A,Coca-Cola,500ml x 12pcs,4.0,24.0
2026-01-02,KCL 309P,Big Giant Lollipop-Assorted,1pkt x 50pcs,1.0,1.18
2026-01-02,KDH 265A,Velvex Antibacterial Wet Wipes ,10pcs x 24pkts,1.0,0.24
2026-01-02,Kbn 692W,Toilex Tissue,10pack x 4pcs (Wrapped),1.0,3.8
2026-01-02,KCE 477L,Champ Mango Colada Juice,300ml x 12 bottles,1.0,3.8
2026-01-02,KBS 419T,Kabras Sugar,1kg x 20 Packets,4.0,80.0
2026-01-02,KCR 385a,Nuvita Fruity Orange Biscuits,72 packets x 4pcs,1.0,0.89
2026-01-02,KCR 385a,Sta-Soft,Lavender Dream 20ml x 24pcs,1.0,0.48
2026-01-02,KCR 383A,Fahari ya Kenya,15g x 20pcs,1.0,0.3
2026-01-02,KDL 256f,Cribaz,Salted - 45g x 48pcs,1.0,2.5
2026-01-02,KCL 309P,Dawn Pekee Tissue,40 x 1 pc (Wrapped),3.0,11.4
2026-01-02,KCL 309P,Imperial Leather Timeless Classic Bathing Soap,150g x 6pcs,1.0,0.9
2026-01-02,KBS 016T,Kensalt,1kg x 20pcs,2.0,40.0
2026-01-02,KCQ 720Y,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-01-02,KDH 265A,Ajab Home Baking Flour,500g x 24pcs,1.0,12.0
2026-01-02,kcr 384a,Fresh Cool Gum,Menthol 1pack x 15 x 10pcs,0.0,0.0
2026-01-02,KDD 288Y,Champion Fine Pen,Red - 1 packet x 25 pens,1.0,0.6
2026-01-02,KDH 265A,Action Tablets,1 Packet x 100pcs,1.0,1.0
2026-01-02,KBS 871Z,Nutrameal Sugar ,250g x 40 packets,1.0,10.0
2026-01-02,KAY 414M,Downy Pouch Sweet Elegant,20ml x 60pcs,1.0,1.2
2026-01-02,KCE 477L,Soko Maize Flour,2kg x 12 pkts - Bale,8.0,192.0
2026-01-02,KBS 871Z,Sunveat Family Kumi Original,33+ 3g x 48pcs,1.0,1.5
2026-01-02,KCG 013L,Coca-Cola,2L x 6pcs,1.0,12.0
2026-01-02,KBT 141D,Nuvita Breaktime Tea Biscuits,28gm x 48 packets,0.0,0.0
2026-01-02,KCL 309P,Softcare Diapers Gold - High Count,XL - 1 packet x 36 pcs,2.0,2.84
2026-01-02,KBT 141D,Nuvita Breaktime Tea Biscuits Coconut,28gm x 48 packets,1.0,1.58
2026-01-02,KBS 419T,SunVeat Happy Happy Mango Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KCQ 720Y,Dasani Water,500ml x 12pcs,3.0,18.0
2026-01-02,KCQ 720Y,Coca-Cola,350ml x 12pcs,4.0,16.8
2026-01-02,KCL 309P,Wrigley's P.K Chewing Gum,Menthol 1pkt x 50pcs,1.0,0.28
2026-01-02,KDD 288Y,Narumoro Whole Milk,Esl 500ml x 12pcs,0.0,0.0
2026-01-02,KCR 385a,Safari Lemonade,300ml x 12 bottles,15.0,69.0
2026-01-02,KCR 385a,Tam Tam Tomato Paste,50g x 25 sachets,1.0,1.25
2026-01-02,kcr 384a,Gofrut Apple Juice,1L x 6pcs,1.0,6.0
2026-01-02,KDH 265A,Safari Lemonade,300ml x 12 bottles,7.0,32.2
2026-01-02,Kbn 692W,Kotex Maxi Essential Long Pads,7 x 4packets,1.0,0.2
2026-01-02,KCL 309P,Royco Beef Cubes,4g x 40 cubes x 2 packs,4.0,1.28
2026-01-02,KDL 256f,Mara Moja Tablets,1 packet x 100pcs,1.0,0.12
2026-01-02,KCR 383A,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-01-02,KDH 265A,Kotex Ultra Thin Sanitary Pads Night,7 x 4 packets	,0.0,0.0
2026-01-02,KAY 414M,Sta-Soft,Ocean Fresh 20ml x 24pcs,2.0,0.96
2026-01-02,KCQ 723Y,Nutrameal Sugar ,250g x 40 packets,1.0,10.0
2026-01-02,KCR 378A,Kotex Ultra Thin Sanitary Pads Night,7 x 4 packets	,0.0,0.0
2026-01-02,KCR 380A,Minute Maid Mango Juice,1L x 12pcs,1.0,12.0
2026-01-02,KCE 477L,Wrigley's P.K Chewing Gum,Menthol 1pkt x 50pcs,1.0,0.28
2026-01-02,KCR 378A,Kensalt,1kg x 20pcs,3.0,60.0
2026-01-02,KCR 378A,Big Giant Ultra Tongue Painter Blue,1pkts x 50pcs,0.0,0.0
2026-01-02,KCQ 723Y,Minute Maid Mango Juice,400ml x 12pcs,2.0,9.6
2026-01-02,KAY 414M,Eveready Heavy Duty Batteries -Red,AAA-10Pairs X 2pcs,1.0,0.15
2026-01-02,KDD 288Y,Postman Cooking Oil,10 Litre Jerrycan,2.0,20.0
2026-01-02,KDH 265A,ENO Lemon,1 packet x 24 pcs,0.0,0.0
2026-01-02,KAY 414M,Minute Maid Tropical Juice,400ml x 12pcs,13.0,62.4
2026-01-02,KCR 378A,MacCoffee  Kenyan Kahawa,25g x 48pcs,1.0,1.2
2026-01-02,KCR 383A,Dawn Pekee Tissue,40 x 1 pc (Wrapped),2.0,7.6
2026-01-02,KCE 477L,Nuvita Malt & Milk Biscuits,30 packets x 10pcs,1.0,0.92
2026-01-02,KBT 141D,Rhino Matchbox,10 x 10 x 1 Outer,1.0,0.8
2026-01-02,KBS 016T,Postman Cooking Oil,20 Litre Jerrycan,5.0,100.0
2026-01-02,KBS 419T,Colgate Regular,15g x 24pcs,1.0,0.36
2026-01-02,KCR 385a,Kiwi Shoe Polish-Black,15ml x 12 pcs,3.0,0.54
2026-01-02,KBS 419T,Kabras Sugar,2kg x 10 Packets,2.0,40.0
2026-01-02,KCX 077s,Minute Maid Tropical Juice,400ml x 12pcs,1.0,4.8
2026-01-02,KCR 383A,Softcare Diapers Gold - High Count,Large - 1 packet x 40pcs,5.0,7.1
2026-01-02,KCR 383A,Safari Lemonade,300ml x 12 bottles,5.0,23.0
2026-01-02,Kbn 692W,Wrigley's Juicy Fruit Chewing Gum,Classic 1pkt x 50pcs,2.0,0.56
2026-01-02,KCL 309P,Ace Toilet Cleaner,Ocean Fresh 6 x 500ml,1.0,1.0
2026-01-02,kcr 384a,Blue Band Peanut Butter,100g x 2 tubs,0.0,0.0
2026-01-02,KCQ 720Y,Menengai Cream,1kg x 10 bars,2.0,20.0
2026-01-02,kcr 384a,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-01-02,KCQ 723Y,Kotex Maxi Essential Long Pads,7 x 4packets,11.0,2.2
2026-01-02,Kbn 692W,Detrex Yellow (Citronella oil),100g x 3 pcs Value Pack,2.0,0.6
2026-01-02,KCR 382A,Nuvita Corn Puffs Barbeque,12.5g x 30 packets,1.0,1.0
2026-01-02,KCR 385a,Fahari ya Kenya,50g x 10 pcs,9.0,4.5
2026-01-02,KCQ 720Y,Mount Kenya Milk,ESL 18pcs x 500ml,2.0,18.0
2026-01-02,KBS 016T,Indomie Noodles Beef,Jumbo 120g x 20 Carton,4.0,9.6
2026-01-02,KBS 016T,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-01-02,KDH 265A,Ariel Detergent Fresh Spring,70g x 12 pcs(2Strips),2.0,1.68
2026-01-02,kcr 384a,Champ Orange Juice,150ml x 24 bottles,1.0,3.8
2026-01-02,kcr 384a,Red Bull Energy Drink,250ml x 4pcs,3.0,3.0
2026-01-02,KBS 871Z,Salit Cooking Oil,12 x 500ml Carton,1.0,6.0
2026-01-02,KBS 871Z,Champion Fine Pen,Black - 1 packet x 25 pens,1.0,0.16
2026-01-02,KCG 013L,Menengai Cream,1kg x 10 bars,2.0,20.0
2026-01-02,KCL 309P,Soko Home Baking Flour,2kg x 12 pkts - Bale,0.0,0.0
2026-01-02,kcr 384a,Imperial Leather Timeless Classic Bathing Soap,150g x 6pcs,3.0,2.7
2026-01-02,KCQ 720Y,Kabras Sugar,2kg x 10 Packets,3.0,60.0
2026-01-02,KCQ 720Y,Fanta Blackcurrant,350ml x 12pcs,7.0,29.4
2026-01-02,Kbn 692W,Softcare Diapers Gold - High Count,Large - 1 packet x 40pcs,4.0,5.68
2026-01-02,KCG 013L,Afia Apple,1L x 6pcs,0.0,0.0
2026-01-02,KCQ 723Y,Postman Cooking Oil,20 Litre Jerrycan,2.0,40.0
2026-01-02,KCR 380A,Kensalt,200gm x 30,1.0,6.0
2026-01-02,KCR 380A,SunVeat Happy Happy Strawberry Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KBS 419T,Minute Maid Mango Juice,400ml x 12pcs,1.0,4.8
2026-01-02,KBT 141D,Sossi Beef Chunks,35g x 12 packets,1.0,0.42
2026-01-02,KCR 383A,Dasani Water,500ml x 12pcs,3.0,18.0
2026-01-02,KCR 382A,Colgate Anticavity Toothbrush,1 x 12pcs,1.0,0.12
2026-01-02,KBS 016T,Rhino Kubwa Matchbox,10 x 10 x 1 Outer,3.0,2.4
2026-01-02,KCX 077s,Ariel Detergent Fresh Spring,200gm X 1 Pc,3.0,0.6000000000000001
2026-01-02,KCX 077s,Colgate Regular,15g x 24pcs,1.0,0.36
2026-01-02,KCG 013L,SunVeat Happy Happy Orange Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KDL 256f,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,1.0,0.5
2026-01-02,KCQ 723Y,Coca-Cola,2L x 6pcs,2.0,24.0
2026-01-02,KBS 016T,SunVeat Happy Happy Pinneaple Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KCR 385a,Dawn Pekee Poa Tissue,10Pack x 4pcs,1.0,2.2
2026-01-02,KCR 382A,Sprite,350ml x 12pcs,1.0,4.2
2026-01-02,Kbn 692W,Kotex Ultra Thin Sanitary Pads Night,7 x 4 packets	,0.0,0.0
2026-01-02,KCX 077s,Monster Energy,Original - 500ml x 4 cans,4.0,8.0
2026-01-02,KBS 419T,Nuvita Breaktime Tea Biscuits,28gm x 48 packets,0.0,0.0
2026-01-02,KBS 871Z,Coca-Cola,350ml x 12pcs,10.0,42.0
2026-01-02,KBS 419T,SunVeat Happy Happy Strawberry Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KDL 256f,Indomie Noodles Beef,Jumbo 120g x 20 Carton,1.0,2.4
2026-01-02,Kbn 692W,Fanta Orange,350ml x 12pcs,2.0,8.4
2026-01-02,kcr 384a,Amaize Premium Maize Flour,2kg x 12 pkts,2.0,48.0
2026-01-02,KCR 385a,Indomie Noodles Beef,Jumbo 120g x 20 Carton,5.0,12.0
2026-01-02,KCR 378A,Nuvita Nice Biscuits,30 packets x 10pcs,1.0,0.87
2026-01-02,KCQ 720Y,Quencher Warner Brothers Juice,Blackcurrant - 250ml x 12 packets,2.0,6.4
2026-01-02,KCQ 720Y,MacCoffee Classic,1.6g x 72pcs,1.0,0.12
2026-01-02,KCQ 720Y,Kisskids Diapers Dark Blue High Count,Large 1pkt x 40pcs,0.0,0.0
2026-01-02,KCR 382A,Postman Cooking Oil,20 Litre Jerrycan,2.0,40.0
2026-01-02,KCY 042Y,Dawn Jumbo Tissue,1 bale x 12pcs,1.0,3.8
2026-01-02,kcr 384a,Mount Kenya Milk,ESL 18pcs x 500ml,7.0,63.0
2026-01-02,KCG 013L,Fanta Blackcurrant,350ml x 12pcs,4.0,16.8
2026-01-02,KCR 385a,SunVeat Happy Happy Pinneaple Cream Biscuits,60 x 2pcs,2.0,2.4
2026-01-02,KBS 419T,Dawn Pekee Tissue,40 x 1 pc (Wrapped),1.0,3.8
2026-01-02,KBS 419T,Colgate Anticavity Toothbrush,1 x 12pcs,1.0,0.12
2026-01-02,KCG 013L,Red Bull Energy Drink,250ml x 4pcs,3.0,3.0
2026-01-02,kcr 384a,Ndume BarSoap,1kg x 10 bars,0.0,0.0
2026-01-02,KBS 419T,Fanta Orange,350ml x 12pcs,4.0,16.8
2026-01-02,KBS 871Z,Fanta Orange,350ml x 12pcs,4.0,16.8
2026-01-02,KDD 288Y,Predator Gold Energy Drink,400ml x 12pcs,3.0,14.4
2026-01-02,kcr 384a,Dawn Pekee Kubwa Tissue,1 bale x 12pcs,2.0,3.6
2026-01-02,kcr 384a,SunVeat Happy Happy Mango Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KCQ 720Y,Soko Maize Flour,2kg x 12 pkts - Bale,11.0,264.0
2026-01-02,KCQ 723Y,ENO Lemon,1 packet x 24 pcs,0.0,0.0
2026-01-02,KCY 042Y,Mara Moja Tablets,1 packet x 100pcs,1.0,0.12
2026-01-02,KDH 265A,Toss Blue Detergent Powder,20g x 24 sachets (2 strips),2.0,0.96
2026-01-02,KAY 414M,Safari Lemonade,300ml x 12 bottles,11.0,50.6
2026-01-02,KCQ 723Y,Fanta Blackcurrant,2L x 6pcs,6.0,72.0
2026-01-02,KCL 309P,Fahari ya Kenya,100g x 10 pcs,1.0,1.0
2026-01-02,KBT 141D,Nuvita Coconut Biscuits,72 packets x 4pcs,1.0,0.92
2026-01-02,kcr 384a,Toilex Poa White Tissue,40 x 1 pc (Wrapped),1.0,3.8
2026-01-02,KDH 265A,Safisha Steelwool,15g x 30 pcs x 1 outer,1.0,0.45
2026-01-02,KCR 378A,Rhino Kubwa Matchbox,10 x 10 x 1 Outer,7.0,5.6
2026-01-02,KCR 380A,Kabras Sugar,1kg x 20 Packets,1.0,20.0
2026-01-02,KCQ 723Y,Raha Cocoa Powder,8g x 24 sachets,1.0,0.19
2026-01-02,Kbn 692W,Onga Mchuzi Mix Spicy Tomato,7g x 12 sachets,1.0,0.08
2026-01-02,kcr 384a,Champion Fine Pen,Black - 1 packet x 25 pens,1.0,0.16
2026-01-02,KCR 385a,Downy Pouch Sweet Elegant,20ml x 60pcs,1.0,1.2
2026-01-02,KCG 013L,Action Tablets,1 Packet x 100pcs,1.0,1.0
2026-01-02,KCL 309P,Velvex Cling Film,30cm x 15m x 12pc,1.0,0.1
2026-01-02,KCR 383A,Mount Kenya Milk,ESL 18pcs x 500ml,5.0,45.0
2026-01-02,KBT 141D,Royco Beef Cubes,4g x 40 cubes x 2 packs,2.0,0.64
2026-01-02,KBS 016T,Coca-Cola,500ml x 12pcs,2.0,12.0
2026-01-02,KBS 871Z,Sumo Premium Candles,12 Packets X 8Pcs,2.0,5.76
2026-01-02,KCE 477L,Softcare Baby Wipes,80pcs x 12pkts,2.0,15.6
2026-01-02,KDL 256f,Kensalt,500g x 40pcs,5.0,100.0
2026-01-02,KCR 378A,Cadbury Oreo Original Biscuits,26.25g x 12pcs,1.0,0.32
2026-01-02,KCR 383A,Kabras Sugar,2kg x 10 Packets,2.0,40.0
2026-01-02,KCQ 720Y,Excel Pure Glucose,50G X 12pcs,2.0,2.0
2026-01-02,KBS 871Z,Excel Pure Glucose,50G X 12pcs,1.0,1.0
2026-01-02,KDH 265A,Cadbury Oreo Original Biscuits,26.25g x 12pcs,1.0,0.32
2026-01-02,KBS 016T,Softcare Cotton Sanitary Pads - Purple Maxi Thick,6 packets x 8pcs + 2 liners free,9.0,6.48
2026-01-02,KCR 378A,Indomie Noodles Beef,Jumbo 120g x 20 Carton,4.0,9.6
2026-01-02,KCL 309P,Kensalt,500g x 40pcs,2.0,40.0
2026-01-02,KBT 141D,Amaize Premium Maize Flour,2kg x 12 pkts,1.0,24.0
2026-01-02,KCE 477L,SunVeat Happy Happy Pinneaple Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KCR 383A,Nuvita Corn Puffs Barbeque,12.5g x 30 packets,1.0,1.0
2026-01-02,KCR 378A,ENO Lemon,1 packet x 24 pcs,0.0,0.0
2026-01-02,KAY 414M,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,3.0,30.0
2026-01-02,KCR 383A,Predator Gold Energy Drink,400ml x 12pcs,5.0,24.0
2026-01-02,KCR 380A,Fanta Orange,350ml x 12pcs,7.0,29.4
2026-01-02,KCG 013L,Minute Maid Mango Juice,400ml x 12pcs,4.0,19.2
2026-01-02,KCL 309P,Safisha Steelwool,15g x 30 pcs x 1 outer,1.0,0.45
2026-01-02,KCR 385a,SunVeat Happy Happy Strawberry Cream Biscuits,60 x 2pcs,3.0,3.6
2026-01-02,kcr 384a,SunVeat Happy Happy Strawberry Cream Biscuits,60 x 2pcs,1.0,1.2
2026-01-02,KDH 265A,Narumoro Whole Milk,Esl 500ml x 12pcs,0.0,0.0
2026-01-02,kcr 384a,Coca-Cola,2L x 6pcs,3.0,36.0
2026-01-02,KDH 265A,Velvex Aluminium Kitchen Foil,30cm × 5m x 12pc,1.0,0.1
2026-01-02,KCR 383A,Fanta Orange,350ml x 12pcs,8.0,33.6
2026-01-02,KBS 871Z,Sta-Soft,Ocean Fresh 20ml x 24pcs,1.0,0.48
2026-01-02,KCR 385a,Coca-Cola,500ml x 12pcs,2.0,12.0
2026-01-02,kcr 384a,Quencher Cordial Pineapple,1 Ltr x 12 pcs,1.0,12.0
2026-01-02,KCQ 723Y,Soko Maize Flour,2kg x 12 pkts - Bale,2.0,48.0
2026-01-02,KBS 871Z,Fanta Orange,500ml x 12pcs,2.0,12.0
2026-01-02,KDH 265A,Sokoni Steelwool,75g - 12 pieces x 1 outer,1.0,0.9
2026-01-02,KAY 414M,Downy Pouch Sunrise Fresh,20ml x 60pcs,1.0,1.2
2026-01-02,KAY 414M,Downy Pouch Lavender Calm,20ml x 60pcs,1.0,1.2
2026-01-02,KCU 273E,Postman Cooking Oil,20 Litre Jerrycan,4.0,80.0
2026-01-02,kcr 384a,Softcare Diapers Gold - Low Count,12 packets x 9pcs - Medium - Bale,2.0,7.0
2026-01-02,kcr 384a,Onga Mchuzi Mix Beef,7g x 12 sachets	,1.0,0.084
2026-01-02,KDD 288Y,Softcare Cotton Sanitary Pads - Purple Maxi Thick,6 packets x 8pcs + 2 liners free,5.0,3.6
2026-01-02,KBS 871Z,Mara Moja Tablets,1 packet x 100pcs,1.0,0.12
2026-01-02,KAY 414M,Kiwi Shoe Polish-Black,15ml x 12 pcs,1.0,0.18
2026-01-02,KCQ 723Y,Toilex Tissue,10pack x 4pcs (Wrapped),1.0,3.8
2026-01-02,KBS 419T,Nutrameal Sugar ,250g x 40 packets,1.0,10.0
2026-01-02,KCR 383A,Soko Maize Flour,2kg x 12 pkts - Bale,5.0,120.0
2026-01-02,KAY 414M,Gofrut Apple Juice,1L x 6pcs,1.0,6.0
2026-01-02,KAY 414M,Nice & Lovely Sweet Almond Hair Food,40ml x 6pcs,1.0,0.24
2026-01-02,KCQ 720Y,ENO Lemon,1 packet x 24 pcs,0.0,0.0
2026-01-02,kcr 384a,Colgate Anticavity Toothbrush,1 x 12pcs,3.0,0.36
2026-01-02,KDH 265A,Colgate Regular,35g x 12pcs,2.0,0.84
2026-01-02,Kbn 692W,Safari Lemonade,300ml x 12 bottles,4.0,18.4
2026-01-02,KCR 383A,Coca-Cola,500ml x 12pcs,5.0,30.0
2026-01-02,KCX 077s,Narumoro Whole Milk,Esl 500ml x 12pcs,0.0,0.0
2026-01-02,KCQ 723Y,Softcare Cotton Sanitary Pads - Purple Maxi Thick,6 packets x 8pcs + 2 liners free,3.0,2.16
2026-01-02,kcr 384a,Mara Moja Tablets,1 packet x 100pcs,4.0,0.48
2026-01-02,kcr 384a,Wrigley's Juicy Fruit Chewing Gum,Classic 1pkt x 50pcs,2.0,0.56
2026-01-02,KCR 382A,Dola Premium Maize Flour,2kg x 12 packets,2.0,48.0
2026-01-02,KAY 414M,Excel Pure Glucose,50G X 12pcs,3.0,3.0
2026-01-02,KCX 077s,Minute Maid Mango Juice,400ml x 12pcs,1.0,4.8
2026-01-02,KCX 077s,Safari Lemonade,300ml x 12 bottles,11.0,50.6
2026-01-02,KCQ 720Y,Dola Gold Maize Flour,2kg x 12 packets,0.0,0.0
2026-01-02,KBS 871Z,Ariel Fresh Floral Clean,500gm X 1 Pc,5.0,2.5
2026-01-02,kcr 384a,Downy Pouch Sweet Elegant,20ml x 60pcs,1.0,1.2
2026-01-02,KCR 385a,Big Giant Assorted Tongue Painter,1pkt x 50pcs,1.0,1.1
